1995;10003;P0495;Generale/informatica per le organizzazioni
2004;10003;P0404;Sistemi dedicati e intelligenza ambientale
2006;10000;EM22BE;Behavioural Economics
2006;10001;EM22OM;Organisation and Management
2006;10000;ICT22ELET;Informatica e telecomunicazioni (Area Elettronica)
2006;10001;ICT22INF;Informatica e telecomunicazioni (Area Informatica)
2006;10001;IS22MEC;Meccanica dei Materiali e delle Strutture
2006;9999;PDS0-2006;comune
2006;10000;SGCE22PRIV;Diritto Privato, Privato Comparato e Commerciale
2006;10001;SGCE22PUB;Scienze Pubblicistiche
2006;10002;SGCE22PEN;Diritto e Procedura Penale
2006;10003;SGCE22STO;Storia del Diritto e del Pensiero Giuridico Europeo
2006;10004;SGCE22LAV;Diritto Sostanziale e Processuale del Lavoro
2006;9999;PDS0-2006;comune
2006;10000;SRS22SOC;Sociologia
2006;10001;SRS22ISO;Information Systems and Organizations
2006;10002;SRS22MET;Metodologia ed Epistemologia delle Scienze Sociali
2006;10001;P0106;Gestione e formazione delle risorse umane
2006;9999;PDS0-2006;comune
2007;9999;P0007;Standard
2007;9999;P0007;Standard
2007;9999;P0007;Standard
2007;9999;P0007;Standard
2007;9999;P0007;Standard
2007;10000;P0107;Viticoltura ed enologia
2007;10001;P0207;Industrie alimentari
2006;9999;PDS0-2006;comune
2006;9999;PDS0-2006;comune
2006;9999;PDS0-2006;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;P0007;Standard
2007;10001;P0207;Opere igienico sanitarie
2004;10004;P0504;Energia
2006;10000;P0106;Area Sensori e attuatori
2006;10001;P0206;Area Bio
2006;9999;PDS0-2006;comune
2006;9999;PDS0-2006;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;10004;ICTINF;Informatica e telecomunicazioni (Area Informatica)
2007;10005;ICTTEL;Informatica e telecomunicazioni (Area Telecomunicazioni)
2007;10004;CBSCN;Cognitive Neuroscience
2007;10006;EMBE;Behavioural Economics
2007;10007;EMBS;Behavioural Studies in Management and Organisations
2007;10005;SRSMET;Metodologia ed Epistemologia delle Scienze Sociali
2007;10003;SRSSOC;Sociologia e Ricerca Sociale
2007;10004;SRSISO;Information Systems and Organizations
2007;9999;PDS0-2007;comune
2007;10002;SPFSF;Scienze della Formazione
2007;10000;SLLFFC;Filologia classica e Letteratura greca e latina
2007;10001;SLLFLE;Letterature europee del Medioevo e del Rinascimento
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;10000;IAAMB;Ingegneria Ambientale
2007;10001;IAIACT;Ingegneria - architettura per la città e il territorio
2007;9999;PDS0-2007;comune
2007;10002;ISSSMM;Sistemi Meccanici e Meccatronici
2007;9999;PDS0-2007;comune
2007;10000;SGCEPRIV;Diritto Privato, Privato Comparato e Commerciale
2007;10001;SGCEPUB;Scienze Pubblicistiche
2007;10002;SGCEPENFIL;Diritto e procedura penale e filosofia del diritto
2007;10003;SGCESTO;Storia del diritto romano e del pensiero giuridico europeo
2007;10004;SGCELAV;Diritto Sostanziale e Processuale del Lavoro
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2003;10000;P0103;Privatistico
2003;10002;P0303;Transnazionale
2008;9999;PDS0-2008;comune
2007;9999;P0007;Standard
2007;10000;P0107;Percorso 1 - Ordinario
2007;10001;P0207;Percorso 2 - Riservato ai docenti ASP
2007;9999;P0007;Standard
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2007;9999;PDS0-2007;comune
2008;9999;PDS0-2008;comune
2008;9999;PDS0-2008;comune
2008;9999;PDS0-2008;comune
2008;9999;PDS0-2008;comune
2008;9999;PDS0-2008;comune
2007;9999;PDS0-2007;comune
2008;10000;P0101;Professioni private
2007;9999;PDS0-2007;comune
2008;9999;P0005;standard
2008;9999;P0007;standard
2008;10000;P0208;Tutela dei diritti fondamentali nel diritto internazionale e nel diritto europeo
2008;10001;P0308;Globalizzazione, istituzioni internazionali e sviluppo economico
2008;10000;P0107;Gestione e formazione delle risorse  umane
2008;10001;P0207;Neuroscienze
2008;9999;P0007;standard
2008;9999;P0007;standard
2008;9999;P0001;standard
2008;10001;P0201;Professioni pubbliche
2008;9999;P0003;standard
2008;10000;P0101;Generale
2008;10001;P0201;Generale - Offerta formativa part time
2008;9999;P0001;standard
2008;10000;P0103;metodologico
2008;10001;P0203;professionalizzante
2008;10000;P0101;generale
2008;9999;P0003;standard
2008;10000;P0103;metodologico
2008;10001;P0203;professionalizzante
2008;9999;P0003;standard
2008;9999;P0003;standard
2008;9999;PDS0-2008;comune
2008;9999;P0005;standard
2008;9999;P0005;standard
2008;9999;P0005;standard
2008;9999;P0007;standard
2008;10001;P0203;Tecnologico
2008;9999;PDS0-2008;comune
2008;9999;P0003;standard
2008;10001;P0205;professionalizzante
2008;10002;P0305;software technologies
2008;10004;P0505;embedded systems and ambient intelligence
2008;10000;P0101;General management
2008;10002;P0301;European master in Business Studies
2008;9999;P0001;standard
2007;9999;P0007;Standard
2007;10000;P0107;Area Sensori e attuatori
2008;10002;P0303;Metodologico Materiali
2008;9999;PDS0-2008;comune
2008;10004;CBSCN;Cognitive Neuroscience
2008;10005;CBSLIC;Language, Interaction and Computation
2008;9999;PDS0-2008;comune
2008;10000;SIGIUR;Indirizzo Giuridico- International and European Law
2008;10001;SIECON;Indirizzo Economico - International Economics
2008;10002;SIPS;Indirizzo Politico/Sociale - International Politics and Society
2008;9999;P0006;standard
2008;10000;P0106;Globalizzazione, disuguaglianze e sviluppo
2008;10001;P0206;Studi politici internazionali ed europei
2008;9999;P0006;standard
2008;9999;P0006;standard
2008;9999;P0006;standard
2008;9999;P0006;standard
2008;9999;P0006;standard
2008;9999;PDS0-2008;comune
2008;10003;ICTELET;Informatica e Telecomunicazioni (Area Elettronica)
2008;10004;ICTINF;Informatica e telecomunicazioni (Area Informatica)
2008;10005;ICTTEL;Informatica e telecomunicazioni (Area Telecomunicazioni)
2008;9999;PDS0-2008;comune
2008;10001;P0205;standard
2008;9999;PDS0-2008;comune
2008;10004;SRSISO;Information Systems and Organizations
2008;10005;SRSMET;Metodologia ed Epistemologia delle Scienze Sociali
2008;10006;SRSSOC;Sociologia
2008;10000;SGCEPRIV;Diritto Privato, Privato Comparato e Commerciale
2008;10001;SGCEPUB;Scienze Pubblicistiche
2008;10002;SGCEPENFIL;Diritto e procedura penale e filosofia del diritto
2008;10003;SGCESTO;Storia del diritto romano e del pensiero giuridico europeo
2008;10004;SGCELAV;Diritto Sostanziale e Processuale del Lavoro
2008;10000;STUMAST;Analisi e storia del territorio e delle forme del paesaggio 
2008;10001;STUMSRCU;"Studi e ricerche sulla ""condizione umana"""
2008;9999;PDS0-2008;comune
2008;9999;PDS0-2008;comune
2008;9999;PDS0-2008;comune
2008;10001;MATMOMACS;Modellizzazione Matematica e Calcolo Scientifico
2009;9999;P0003;standard
2009;9999;P0003;standard
2009;9999;P0003;standard
2009;9999;P0003;standard
2009;9999;P0003;standard
2009;9999;P0004;Standard
2009;9999;P0004;Standard
2009;9999;P0004;standard
2009;10000;P0104;Lingue e letterature moderne
2009;10001;P0204;Mediazione linguisitica per le imprese e il turismo
2009;10000;P0104;Lettere classiche
2009;10001;P0204;Lettere moderne
2009;10002;P0304;Storia
2009;9999;P0008;standard
2009;9999;P0004;standard
2009;9999;P0004;standard
2009;9999;P0004;standard
2009;9999;P0004;standard
2009;9999;P0004;standard
2009;10000;P0104;Storia della tradizione classica e medievale
2009;10001;P0204;Italianistica e critica letteraria
2009;9999;P0004;standard
2009;10000;P0108;Cognitive Neuroscience
2009;10001;P0208;Language and Multimodal Interaction
2009;9999;P0005;standard
2009;10001;P0205;Experimental Physics
2009;9999;P0005;Standard
2009;10000;P0105;Mathematical Sciences
2009;10001;P0205;Teaching and Scientific Communication
2009;9999;P0106;standard
2009;9999;P0201;standard
2008;10003;P0403;Metodologico
2009;9999;P0003;standard
2009;10000;P0103;metodologico
2009;9999;PDS0-2009;comune
2009;10000;IAAMB;Ingegneria Ambientale
2009;10002;PAAPES;Pianificazione ambientale, architettura del paesaggio ed edilizia sostenibile
2008;10002;P0306;Teoria e ricerca sociale
2009;9999;PDS0-2009;comune
2009;9999;PDS0-2009;comune
2009;9999;PDS0-2009;comune
2009;10000;SIGIUR;Indirizzo Giuridico- International and European Law
2009;10001;SIECON;Indirizzo Economico - International Economics
2009;10002;SIPS;Indirizzo Politico/Sociale - International Politics and Society
2009;9999;PDS0-2009;comune
2009;10004;SRSISO;Information Systems and Organizations
2009;10005;SRSMET;Metodologia ed Epistemologia delle Scienze Sociali
2009;10006;SRSSOC;Sociologia
2009;10007;SRSSSC;Servizio Sociale Comparato-Comparative Social Work
2009;9999;PDS0-2009;comune
2009;10006;EMBE;Behavioural Economics
2009;10007;EMBS;Behavioural Studies in Management and Organisations
2009;10009;EMIE;International Economics
2009;10010;EMSTM;Sustainable Tourism Management 
2009;9999;PDS0-2009;comune
2009;9999;PDS0-2009;comune
2010;9999;P0001;standard
2009;9999;PDS0-2009;comune
2008;10003;P0406;Sociologia
2010;9999;PDS0-2010;comune
2011;10000;P0107;Gestione e formazione delle risorse umane
2011;9999;P0001;Generale
2011;9999;P0001;Generale
2011;9999;P0001;Generale
2010;9999;P0001;standard
2011;9999;PDS0-2011;comune
2011;9999;P0001;European Master Business Studies (EMBS)
2011;10004;CBSCN;Cognitive Neuroscience
2011;10005;CBSLIC;Language, Interaction and Computation
2011;9999;PDS0-2011;comune
2011;10000;ISSMSSG;Meccanica dei Solidi e delle Strutture e Geotecnica
2011;10001;ISSISA;Ingegneria Strutturale e Architettura
2011;10002;ISSSMM;Sistemi Meccanici e Meccatronici
2011;9999;PDS0-2011;comune
2011;10000;SPFPC;Processi Cognitivi
2011;10001;SPFPA;Psicologia Applicata
2011;10002;SPFSF;Scienze della Formazione
2011;10001;SUSF;Studi Filosofici
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2012;10000;P0104;Antichità e Medioevo
2009;9999;PDS0-2009;comune
2009;10000;ILD;Innovation and Local Development
2009;10001;HSR;Human and Social resources in Local Development
2009;10002;CSL;Cooperatives, Social Entreprises and Local Development
2009;9999;PDS0-2009;comune
2009;9999;PDS0-2009;comune
2009;9999;P0009;Standard
2009;10000;P0109;Giudiziario Forense
1992;10002;P0392;Pianificazione sociale
2002;10000;P0102;Analisi del mutamento sociale
2010;10000;P0108;European Politics and International System
2010;10001;P0208;Protection of Fundamental Rights in International and European Law
2010;10002;P0308;Globalisation, International Institutions and Economic Developmet 
2010;9999;PDS0-2010;comune
2008;10001;P0206;Sociologia - part time
2010;9999;PDS0-2010;comune
2010;9999;PDS0-2010;comune
2010;9999;P0010;Standard
2010;9999;PDS0-2010;comune
2011;10000;P0105;Scienze e Tecnologie Informatiche
2011;9999;P0007;standard
2011;9999;P0007;standard
2011;10001;P0207;Neuroscienze
2011;9999;PDS0-2011;comune
2011;9999;P0001;General Management
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2009;9999;PDS0-2009;comune
2009;10000;ISSMSSG;Meccanica dei Solidi e delle Strutture e Geotecnica
2009;10001;ISSISA;Ingegneria Strutturale e Architettura
2009;10002;ISSSMM;Sistemi Meccanici e Meccatronici
2009;9999;PDS0-2009;comune
2010;9999;PDS0-2010;comune
2010;10004;SRSISO;Information Systems and Organizations
2010;10005;SRSMET;Metodologia ed Epistemologia delle Scienze Sociali
2010;10006;SRSSOC;Sociologia
2010;10007;SRSSSC;Servizio Sociale Comparato-Comparative Social Work
2010;9999;PDS0-2010;comune
2010;10004;CBSCN;Cognitive Neuroscience
2010;10005;CBSLIC;Language, Interaction and Computation
2010;9999;PDS0-2010;comune
2010;10001;MATCDM;Comunicazione e Didattica della Matematica
2010;10003;MATMAGC;Metodi algebrici e geometrici in crittografia e teoria dei codici
2011;9999;P0005;standard
2011;10001;P0205;ICT Innovation
2011;9999;PDS0-2011;comune
2011;10000;P0107;Cognitive Neuroscience
2011;9999;P0002;standard
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;10003;ICTELET;Informatica e Telecomunicazioni (Area Elettronica)
2011;10004;ICTINF;Informatica e telecomunicazioni (Area Informatica)
2011;10005;ICTTEL;Informatica e telecomunicazioni (Area Telecomunicazioni)
2011;9999;PDS0-2011;comune
2011;10000;MATMOMACS;Modellizzazione Matematica e Calcolo Scientifico
2011;10001;MATCDM;Comunicazione e Didattica della Matematica
2011;10002;MATGEN;Curriculum generale
2011;10003;MATMAGC;Metodi algebrici e geometrici in crittografia e teoria dei codici
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;10000;SUSFC;Studi di Filologia Classica
2011;10002;SUSLL;Studi Letterari e Linguistici
2010;9999;PDS0-2010;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2012;10002;P0304;Società e culture dal Medioevo all' Età contemporanea
2009;9999;PDS0-2009;comune
2009;10000;SGCEPRIV;Diritto Privato, Privato Comparato e Commerciale
2009;10001;SGCEPUB;Scienze Pubblicistiche
2009;10004;SGCELAV;Diritto Sostanziale e Processuale del Lavoro
2009;10003;SGCESTO;Storia del diritto romano e del pensiero giuridico europeo
2009;10002;SGCEPENFIL;Diritto e procedura penale e filosofia del diritto
2009;9999;PDS0-2009;comune
2009;9999;PDS0-2009;comune
2008;9999;P0008;Standard
2009;10000;P0105;Theoretical and Computational Physics
2008;10004;P0505;Interdisciplinare
1984;10005;P0284;Pubblicistico
1990;10002;P0390;Meccanico
2002;9999;P0002;Standard
1999;10002;11;Area delle Scienze Motorie
2001;9999;P0001;Standard
2004;10002;P0304;Gestione delle risorse energetiche
2004;10000;P0104;Tecnologico
2009;9999;P0004;standard
2009;10001;P0203;professionalizzante
2010;9999;PDS0-2010;comune
2010;10000;SGCEPRIV;Diritto Privato, Privato Comparato e Commerciale
2010;10001;SGCEPUB;Scienze Pubblicistiche
2010;10004;SGCELAV;Diritto Sostanziale e Processuale del Lavoro
2010;10003;SGCESTO;Storia del diritto romano e del pensiero giuridico europeo
2010;10002;SGCEPENFIL;Diritto e procedura penale e filosofia del diritto
2010;9999;PDS0-2010;comune
2010;10000;SLLFFC;Filologia classica e Letteratura greca e latina
2010;10001;SLLFLE;Letterature europee del Medioevo e del Rinascimento
2010;10002;SLLFLC;Letterature comparate e studi culturali
2010;9999;PDS0-2010;comune
2010;10000;STUMAST;Analisi e storia del territorio e delle forme del paesaggio 
2010;10001;STUMSRCU;"Studi e ricerche sulla ""condizione umana"""
2010;9999;PDS0-2010;comune
2010;10000;ISSMSSG;Meccanica dei Solidi e delle Strutture e Geotecnica
2010;10001;ISSISA;Ingegneria Strutturale e Architettura
2010;10002;ISSSMM;Sistemi Meccanici e Meccatronici
2010;9999;PDS0-2010;comune
2010;10000;MATMOMACS;Modellizzazione Matematica e Calcolo Scientifico
2010;10002;MATGEN;Curriculum generale
2010;10000;P0110;Giudiziario Forense
2010;10001;P0210;Notarile
2011;9999;P0007;standard
2011;9999;P0001;Generale
2011;10001;P0207;Language and Multimodal Interaction
2011;9999;P0408;standard
2009;9999;PDS0-2009;comune
2009;10000;MATGEN;Generale
2009;10001;MATMOMACS;Modellizzazione Matematica e Calcolo Scientifico
2009;10002;MATCEDM;Comunicazione e Didattica della Matematica
2009;10003;MATMAG;Metodi algebrici e geometrici in crittografia e teoria dei codici
2009;9999;PDS0-2009;comune
2002;10002;P0302;Filosofia e comunicazione nell'educazione e nelle arti
1999;10001;P0299;Storia e critica delle arti
2008;10004;P0501;Turismo e ambiente
2010;9999;P0008;standard
2010;9999;P0003;Standard
2010;9999;PDS0-2010;comune
2011;9999;P0008;standard
2008;10003;P0405;Scienze e Tecnologie Informatiche
2010;9999;PDS0-2010;comune
2010;10000;SIGIUR;Indirizzo Giuridico- International and European Law
2010;10001;SIECON;Indirizzo Economico - International Economics
2010;10002;SIPS;Indirizzo Politico/Sociale - International Politics and Society
2010;9999;PDS0-2010;comune
2011;9999;P0007;standard
2011;9999;PDS0-2011;comune
2011;10000;IAAMB;Ingegneria Ambientale
2011;10002;PAAPES;Pianificazione ambientale, architettura del paesaggio ed edilizia sostenibile
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2012;9999;P0005;standard
2012;10001;P0204;Società e Istituzioni nell'età moderna e contemporanea
2009;10001;P0209;Notarile
2010;9999;PDS0-2010;comune
2010;10003;ICTELET;Informatica e Telecomunicazioni (Area Elettronica)
2010;10004;ICTINF;Informatica e telecomunicazioni (Area Informatica)
2010;10005;ICTTEL;Informatica e telecomunicazioni (Area Telecomunicazioni)
2008;10003;P0401;Net-economy
2010;9999;P0001;standard
2008;10002;P0305;Scienze Matematiche
2010;9999;PDS0-2010;comune
2010;10006;EMBE;Behavioural Economics
2011;10003;SMART;Science for MAnagement of Rivers and their Tidal systems (EMJD)
2010;10009;EMIE;International Economics
2011;9999;PDS0-2011;comune
2010;9999;PDS0-2010;comune
2011;9999;PDS0-2011;comune
2011;10000;SSSSRS;SOCIOLOGIA E RICERCA SOCIALE
2011;10001;SSSEM;ECONOMICS AND MANAGEMENT
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;10000;SGCEPRIV;Diritto Privato, Privato Comparato e Commerciale
2011;10001;SGCEPUB;Scienze Pubblicistiche
2011;10002;SGCEPENFIL;Diritto e procedura penale e filosofia del diritto
2011;10003;SGCESTO;Storia del diritto romano e del pensiero giuridico europeo
2011;10004;SGCELAV;Diritto Sostanziale e Processuale del Lavoro
2011;10003;SUSS;Studi Storici
2011;10004;SUSBC;Scienze dei Beni Culturali
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2012;9999;P0004;Standard
2009;10004;CBSCN;Cognitive Neuroscience
2009;10005;CBSLIC;Language, Interaction and Computation
2009;9999;PDS0-2009;comune
2009;10003;ICTELET;Informatica e Telecomunicazioni (Area Elettronica)
2009;10004;ICTINF;Informatica e telecomunicazioni (Area Informatica)
2009;10005;ICTTEL;Informatica e telecomunicazioni (Area Telecomunicazioni)
2009;9999;PDS0-2009;comune
2009;10000;SPFPC;Processi Cognitivi
2009;10001;SPFPA;Psicologia Applicata
2009;10002;SPFSF;Scienze della Formazione
2009;9999;PDS0-2009;comune
2009;10000;STUMAST;Analisi e storia del territorio e delle forme del paesaggio 
2009;10001;STUMSRCU;"Studi e ricerche sulla ""condizione umana"""
2009;9999;PDS0-2009;comune
2009;10000;SLLFFC;Filologia classica e Letteratura greca e latina
2009;10001;SLLFLE;Letterature europee del Medioevo e del Rinascimento
2009;10002;SLLFLC;Letterature comparate e studi culturali
2009;9999;PDS0-2009;comune
2008;10000;P0108;Giudiziario Forense
2008;10001;P0208;Notarile
2009;9999;P0009;Standard
2009;10000;P0107;Percorso 1 - Ordinario
2010;9999;P0001;standard
2010;9999;PDS0-2010;comune
2010;10000;IAAMB;Ingegneria Ambientale
2010;10002;PAAPES;Pianificazione ambientale, architettura del paesaggio ed edilizia sostenibile
2010;9999;PDS0-2010;comune
2010;10000;ILD;Innovation and Local Development
2010;10001;HSR;Human and Social resources in Local Development
2010;10002;CSL;Cooperatives, Social Entreprises and Local Development
2010;10003;CED;Competitiveness and Economic Development 
2010;9999;PDS0-2010;comune
2010;9999;PDS0-2010;comune
2010;9999;PDS0-2010;comune
2010;9999;PDS0-2010;comune
2011;9999;P0001;Generale
2010;9999;PDS0-2010;comune
2010;10000;SPFPC;Processi Cognitivi
2010;10001;SPFPA;Psicologia Applicata
2010;10002;SPFSF;Scienze della Formazione
2011;10002;SSSLDGD;LOCAL DEVELOPMENT AND GLOBAL DYNAMICS
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
2011;9999;PDS0-2011;comune
